Ano;Sigla da Unidade da Federação;Nome da Unidade da Federação;Nome do Município;Valor adicionado bruto da Agropecuária a preços correntes (R$ 1.000);Valor adicionado bruto da Indústria a preços correntes (R$ 1.000);Valor adicionado bruto dos Serviços a preços correntes (R$ 1.000);Valor adicionado bruto da Administração a preços correntes (R$ 1.000);Impostos, líquidos de subsídios, sobre produtos a preços correntes (R$ 1.000);Produto Interno Bruto per capita a preços correntes (R$ 1,00)
2018;SP;São Paulo;Avanhandava;34995;101048;106525;52820;24078;23782.13
2018;SP;São Paulo;Avaré;119567;482741;1533104;369711;232038;30391.62
2018;SP;São Paulo;Bady Bassitt;11719;36176;204454;71524;29547;20504.81
2018;SP;São Paulo;Balbinos;14707;5326;12349;23367;1814;10405.42
2018;SP;São Paulo;Bálsamo;26725;25469;98292;36223;16331;22575.02
2018;SP;São Paulo;Bananal;6752;32807;87511;46592;10892;16937.75
2018;SP;São Paulo;Barão de Antonina;14068;2500;17543;17663;1501;15482.60
2018;SP;São Paulo;Barbosa;15706;7220;39502;28666;3817;12939.48
2018;SP;São Paulo;Bariri;53788;282602;554074;142947;126788;33185.53
2018;SP;São Paulo;Barra Bonita;16371;368604;636457;149026;112074;35500.64
2018;SP;São Paulo;Barra do Chapéu;32535;3397;18623;24158;2504;14278.54
2018;SP;São Paulo;Barra do Turvo;3327;4871;40065;35624;7133;11840.74
2018;SP;São Paulo;Barretos;190091;1193448;2548345;521552;405933;40046.22
